Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02044008


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2044008;2;01/04/1983;1;32,2;105,1;7;6;3;3;0;1959;3;0,0;0,0;0,0;0,0;0,0;0,0;32,2;13,2;0,0;0,0;0,0;14,4;11,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;0,0;27,2;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/03/1983;1;66,3;252,2;28;16;1;1;1;1959;1;0,0;24,3;20,0;28,4;9,2;31,4;7,3;1,3;0,0;0,0;0,0;0,0;3,1;6,0;0,0;0,0;0,0;0,0;8,2;19,2;16,2;2,1;0,0;6,0;0,0;0,0;0,0;66,3;3,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/02/1983;1;61,5;281,8;11;13;1;1;1;1959;3;0,0;10,3;8,5;10,5;3,2;8,3;0,0;0,0;33,4;52,3;61,5;0,0;28,5;20,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,4;5,2;30,4;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2044008;2;01/01/1983;1;45,3;448,3;20;25;1;1;1;1959;1;29,5;18,3;9,8;12,5;0,0;19,5;22,3;15,6;10,8;0,0;9,5;0,0;7,3;10,3;25,1;15,3;0,0;9,1;20,5;45,3;20,2;15,5;0,0;25,6;19,0;8,5;20,3;18,3;0,0;30,2;10,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/12/1982;1;63,5;310,8;30;20;1;1;1;1406,40002441406;2;0,0;17,2;9,5;0,0;10,0;0,0;7,2;9,5;10,3;0,0;0,0;0,0;0,0;0,0;10,2;5,1;0,0;0,0;12,5;10,0;4,5;15,8;20,5;0,0;28,3;13,6;5,3;6,2;35,8;63,5;15,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/11/1982;1;36,8;94,2;9;7;1;1;1;1491,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,8;1,6;0,0;2,8;0,0;0,0;0,0;13,2;20,1;14,3;5,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/10/1982;1;26,3;119,5;13;12;1;1;1;1406,40002441406;2;0,0;0,0;10,0;7,5;0,0;0,0;3,8;0,0;2,1;6,8;14,2;0,0;26,3;12,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,5;0,0;0,0;0,0;4,3;0,0;3,2;26,3;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/09/1982;1;8,1;21,3;23;3;1;1;1;1491,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;8,1;0,0;0,0;0,0;7,2;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/08/1982;1;8,0;8,0;13;1;1;1;1;1406,40002441406;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/07/1982;1;5,4;10,0;14;3;1;1;1;1491,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,4;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/06/1982;1;35,6;40,7;18;5;1;1;1;1406,40002441406;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,5;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,5;0,0;35,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/05/1982;1;22,5;53,6;26;6;1;1;1;1491,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;0,0;13,5;8,4;0,0;2,8;22,5;0,0;0,0;3,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/04/1982;1;29,8;79,2;15;6;1;1;1;1406,40002441406;2;23,5;0,0;0,0;0,0;0,0;0,0;0,9;0,0;5,8;0,0;0,0;0,0;0,0;5,3;29,8;13,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/03/1982;1;40,2;286,3;11;22;1;1;1;1491,59997558594;1;0,0;10,0;15,8;0,0;0,0;0,8;15,3;10,0;23,5;19,8;40,2;16,7;0,0;5,2;2,8;0,0;0,0;15,6;5,3;10,8;3,2;6,0;5,2;23,5;28,7;0,0;0,0;11,5;0,8;0,0;15,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/02/1982;1;;68,3;;;0;2;0;1406,40002441406;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2044008;2;01/01/1982;1;39,6;314,5;24;16;1;1;1;1491,59997558594;1;7,2;38,5;22,3;15,8;0,0;18,5;0,0;0,0;0,0;0,0;0,0;17,2;12,4;0,0;0,0;5,2;0,0;0,0;0,0;10,5;8,3;17,3;15,2;39,6;28,5;22,8;35,2;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/12/1981;1;45,2;354,1;29;17;1;1;1;1614,59997558594;1;15,3;18,2;5,1;0,0;0,0;0,0;10,5;20,3;0,0;24,5;28,7;0,0;15,3;10,2;0,0;8,5;27,2;11,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;27,3;31,5;45,2;38,0;17,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/11/1981;1;47,4;301,8;21;17;1;1;1;1614,59997558594;1;5,3;0,0;10,6;16,2;10,2;0,0;2,3;5,1;0,0;10,0;35,5;40,0;22,4;26,1;0,0;0,0;0,0;0,0;0,0;23,1;47,4;0,0;5,2;7,1;0,0;0,0;23,2;0,0;12,1;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/10/1981;1;52,3;203,2;16;11;1;1;1;1614,59997558594;1;0,0;0,0;8,2;0,0;0,0;11,2;5,2;0,0;0,0;2,5;0,0;0,0;11,2;0,0;0,0;52,3;0,0;0,0;0,0;12,3;39,5;0,0;0,0;0,0;25,2;0,0;33,1;0,0;0,0;2,5;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/09/1981;1;4,1;4,1;30;1;1;1;1;1614,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/08/1981;1;18,2;18,2;19;1;1;1;1;1614,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/07/1981;1;0,0;0,0;1;0;1;1;1;1614,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/06/1981;1;20,5;76,0;17;7;1;1;1;1614,59997558594;1;0,0;0,0;15,2;0,0;5,2;9,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,5;0,0;6,3;14,2;0,0;5,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/05/1981;1;11,2;11,2;28;1;1;1;1;1614,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/04/1981;1;82,5;97,3;29;4;1;1;1;1614,59997558594;1;0,0;10,7;0,0;0,0;0,0;0,0;0,0;1,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;82,5;2,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/03/1981;1;45,5;163,6;19;13;1;1;1;1614,59997558594;1;0,0;0,0;0,0;0,0;0,0;6,2;0,0;0,9;17,5;15,3;0,0;0,0;0,0;0,0;9,0;0,0;0,0;0,0;45,5;0,0;8,5;0,0;0,0;0,0;2,0;0,0;8,5;0,9;15,2;23,5;10,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/02/1981;1;24,2;56,8;10;4;1;1;1;1614,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;22,3;0,0;0,0;24,2;5,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2044008;2;01/01/1981;1;30,5;328,3;14;17;1;1;1;1614,59997558594;1;0,0;13,2;6,5;0,0;0,0;0,0;0,0;0,0;0,0;28,5;10,6;24,2;29,8;30,5;26,2;17,2;14,5;0,0;0,0;0,0;0,0;29,4;7,5;10,5;22,3;26,2;17,5;13,7;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/12/1980;1;55,2;364,9;1;19;1;1;1;1326,90002441406;1;55,2;38,5;36,8;13,3;12,0;32,5;10,3;20,6;6,8;8,2;5,1;9,2;19,5;7,3;14,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,9;0,0;0,0;8,2;0,0;0,0;0,0;10,3;50,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/11/1980;1;32,5;154,3;13;9;1;1;1;1326,90002441406;1;0,0;0,0;0,0;0,0;13,6;0,0;0,0;10,2;31,2;6,5;5,2;29,3;32,5;0,0;0,0;0,0;0,0;0,0;0,0;10,5;0,0;0,0;15,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/10/1980;1;21,6;40,3;16;3;1;1;1;1326,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,5;10,2;0,0;0,0;21,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/09/1980;1;10,2;18,8;19;4;1;1;1;1326,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,2;0,0;1,9;4,2;0,0;0,0;2,5;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/08/1980;1;7,2;7,2;20;1;1;1;1;1326,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/07/1980;1;0,0;0,0;1;0;1;1;1;1326,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/06/1980;1;27,0;60,8;27;4;1;1;1;1326,90002441406;1;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,0;27,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/05/1980;1;2,3;4,2;17;2;1;1;1;1326,90002441406;1;0,0;0,0;0,0;1,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/04/1980;1;45,6;179,3;14;10;1;1;1;1326,90002441406;1;17,3;0,0;9,3;22,5;23,6;5,3;3,2;29,3;0,0;0,0;0,0;15,8;0,0;45,6;0,0;7,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/03/1980;1;22,3;65,0;16;4;1;1;1;1326,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,0;0,0;0,0;9,5;22,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/02/1980;1;25,6;77,0;14;7;1;1;1;1326,90002441406;1;0,0;0,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,6;0,0;0,0;3,6;0,0;20,3;9,5;0,0;0,0;0,0;7,2;5,8;0,0;0,0;0,0;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2044008;2;01/01/1980;1;36,4;355,1;17;19;1;1;1;1326,90002441406;1;15,2;9,3;0,0;0,0;0,0;8,2;0,0;0,0;0,0;0,0;23,2;29,5;30,6;20,3;0,0;32,3;36,4;26,2;20,5;8,8;12,2;0,0;16,3;10,5;6,4;23,2;15,5;0,0;0,0;10,5;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/12/1979;1;95,3;425,0;12;18;1;1;1;1998,30004882813;1;0,0;0,0;8,5;17,3;7,5;0,0;0,0;0,0;0,0;0,0;0,0;95,3;7,6;0,0;0,0;0,0;0,0;32,5;18,3;15,2;26,0;15,3;37,5;26,2;19,6;29,3;15,1;22,9;0,0;11,6;19,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/11/1979;1;49,5;207,5;27;13;1;1;1;1998,30004882813;1;0,8;2,0;5,2;3,4;28,6;0,0;0,0;0,0;1,3;26,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,2;13,4;0,0;0,0;27,6;23,0;15,2;49,5;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/10/1979;1;17,3;57,7;16;10;1;1;1;1998,30004882813;1;1,2;0,0;11,5;0,0;0,0;0,0;0,0;0,0;5,2;0,0;0,5;0,0;8,2;0,0;3,2;17,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,5;2,6;6,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/09/1979;1;34,2;56,8;18;7;1;1;1;1998,30004882813;1;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;21,2;0,5;0,0;34,2;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/08/1979;1;10,5;39,8;27;6;1;1;1;1998,30004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;0,0;9,2;0,0;0,0;7,5;8,1;0,0;0,0;0,0;0,0;0,0;0,0;10,5;2,4;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/07/1979;1;25,4;27,4;21;2;1;1;1;1998,30004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;25,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/06/1979;1;0,0;0,0;1;0;1;1;1;1998,30004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/05/1979;1;33,2;79,4;31;5;1;1;1;1998,30004882813;1;0,0;0,0;0,0;7,5;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,2;0,0;0,0;0,0;0,0;0,0;21,5;33,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/04/1979;1;10,5;54,6;29;10;1;1;1;1998,30004882813;1;0,0;2,4;10,0;2,3;3,2;0,0;5,6;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,2;3,4;0,0;0,0;0,0;0,0;0,0;0,0;10,5;7,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/03/1979;1;44,2;168,4;16;12;1;1;1;1998,30004882813;1;0,0;0,0;8,3;6,8;0,0;0,0;12,0;18,3;0,8;0,0;0,0;0,0;1,5;15,5;32,5;44,2;0,0;4,2;0,0;22,2;0,0;0,0;0,0;0,0;2,1;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/02/1979;1;65,1;491,4;7;20;1;1;1;1998,30004882813;1;56,2;11,8;5,3;8,5;42,1;63,2;65,1;8,5;25,3;0,0;0,0;4,2;0,0;22,4;10,2;7,8;39,0;11,4;57,0;11,2;12,5;16,3;0,0;0,0;0,0;13,4;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2044008;2;01/01/1979;1;48,5;390,3;28;20;1;1;1;1998,30004882813;1;0,0;11,5;5,4;28,2;25,3;8,5;11,2;0,0;0,0;0,0;0,0;5,2;0,0;0,0;0,0;0,0;0,0;7,2;8,3;15,2;5,2;19,2;10,8;14,2;0,0;43,2;6,2;48,5;39,2;41,3;36,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/12/1978;1;35,2;196,5;11;14;1;1;1;1470,69995117187;2;0,0;0,0;31,3;0,0;0,0;0,0;0,0;4,3;3,1;12,3;35,2;7,2;8,3;0,0;13,5;20,5;0,0;9,0;0,0;0,0;0,0;22,2;0,0;2,1;0,0;0,0;0,0;2,3;0,0;25,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/11/1978;1;35,5;259,5;12;13;1;1;1;1411,90002441406;1;32,3;0,0;0,0;0,0;0,0;15,1;0,0;0,0;0,0;0,0;15,0;35,5;7,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28,2;2,4;3,2;14,2;34,2;0,0;5,2;34,3;32,5;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/10/1978;1;29,5;132,4;20;11;1;1;1;1470,69995117187;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,2;12,3;0,0;0,0;6,0;5,0;4,2;7,2;21,3;29,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,7;7,5;15,5;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/09/1978;1;15,2;19,2;2;2;1;1;1;1411,90002441406;1;0,0;15,2;0,0;0,0;0,0;0,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;2;01/08/1978;1;2,0;2,0;15;1;1;1;1;1470,69995117187;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;2;01/07/1978;1;20,2;75,1;21;6;1;1;1;1411,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,8;0,0;0,0;0,0;0,0;0,0;0,0;5,2;10,1;0,0;17,3;0,0;20,2;19,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
